Date,Transaction_ID,Item_purchase_quantity,Item_revenue,ItemName,ItemBrand,ItemCategory,ItemID
2024-08-12,5769379971312,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5769581592816,1,109.99,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-12,5769598107888,1,349.99,ITEM177,ITEM_BRAND1,CATEGORY_1,3757218824245_28999406288949
2024-08-12,5769713254640,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5769744875760,1,129.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989880885
2024-08-12,5769746481392,2,288.98,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5769751036144,1,144.49,ITEM183,ITEM_BRAND1,CATEGORY_1,8134348177648_43541083816176
2024-08-12,5769754870000,1,179.99,ITEM206,ITEM_BRAND1,CATEGORY_1,8050991497456_43248519282928
2024-08-12,5769754870000,1,0.0,ITEM199,ITEM_BRAND1,CATEGORY_1,8959514378480_46431055642864
2024-08-12,5769791897840,1,199.99,ITEM112,ITEM_BRAND1,CATEGORY_1,8049621401840_43243589009648
2024-08-12,5769791897840,1,0.0,ITEM199,ITEM_BRAND1,CATEGORY_1,8959514378480_46431055642864
2024-08-12,5769805168880,1,67.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-12,5769806315760,2,254.98,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-12,5769808216304,1,169.99,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5769809985776,2,29.98,ITEM48,ITEM_BRAND1,CATEGORY_3,645861244981_7797043822645
2024-08-12,5769815851248,1,69.99,ITEM33,ITEM_BRAND1,CATEGORY_1,1427123830837_39423721144493
2024-08-12,5769815851248,1,159.99,ITEM99,ITEM_BRAND1,CATEGORY_1,1491774242869_13020611477557
2024-08-12,5769815851248,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5769819586800,1,179.99,ITEM95,ITEM_BRAND1,CATEGORY_1,8050986320112_43248512172272
2024-08-12,5769819586800,1,0.0,ITEM199,ITEM_BRAND1,CATEGORY_1,8959514378480_46431055642864
2024-08-12,5769834594544,2,29.98,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-12,5769841443056,1,109.99,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-12,5769841443056,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5769853042928,2,599.98,ITEM146,ITEM_BRAND1,CATEGORY_1,6578184093869_39423478661293
2024-08-12,5769853042928,2,79.98,ITEM85,ITEM_BRAND1,CATEGORY_1,8014411530480_43131744616688
2024-08-12,5769860055280,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5769860055280,1,127.49,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-12,5769860055280,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5769869328624,1,33.99,ITEM65,ITEM_BRAND1,CATEGORY_2,8308181827824_44192721043696
2024-08-12,5769906290928,6,179.94,ITEM24,ITEM_BRAND1,CATEGORY_1,1460324696117_12900055810101
2024-08-12,5769906290928,6,239.94,ITEM27,ITEM_BRAND1,CATEGORY_1,1460340064309_12900079894581
2024-08-12,5769906290928,2,19.98,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5769915990256,2,135.98,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-12,5769921102064,1,14.99,ITEM29,ITEM_BRAND1,CATEGORY_1,1501601824821_13065959538741
2024-08-12,5769921102064,1,249.99,ITEM56,ITEM_BRAND1,CATEGORY_1,8050962170096_43248431104240
2024-08-12,5769921102064,1,0.0,ITEM199,ITEM_BRAND1,CATEGORY_1,8959514378480_46431055642864
2024-08-12,5769925624048,1,59.49,ITEM10,ITEM_BRAND1,CATEGORY_2,1459498057781_44672301138160
2024-08-12,5769969533168,1,14.99,ITEM48,ITEM_BRAND1,CATEGORY_3,645861244981_7797043822645
2024-08-12,5769978773744,1,59.99,ITEM121,ITEM_BRAND1,CATEGORY_2,6599659978925_39516892332205
2024-08-12,5769979461872,2,239.98,ITEM26,ITEM_BRAND1,CATEGORY_1,6589343400109_39471855108269
2024-08-12,5769989193968,2,288.98,ITEM183,ITEM_BRAND1,CATEGORY_1,8134348177648_43541083816176
2024-08-12,5770003579120,1,149.99,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-12,5770003579120,1,249.99,ITEM3,ITEM_BRAND1,CATEGORY_1,8050955485424_43248415637744
2024-08-12,5770004463856,1,549.99,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-12,5770046603504,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5770066985200,1,144.49,ITEM55,ITEM_BRAND1,CATEGORY_2,1427124060213_43301673402608
2024-08-12,5770066985200,1,89.99,ITEM57,ITEM_BRAND1,CATEGORY_1,1427215581237_12897779351605
2024-08-12,5770066985200,2,79.98,ITEM54,ITEM_BRAND1,CATEGORY_4,645922160693_7797265956917
2024-08-12,5770076422384,1,118.99,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053188661
2024-08-12,5770116235504,1,144.49,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5770116235504,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5770122854640,1,79.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-12,5770134225136,1,29.99,ITEM19,ITEM_BRAND1,CATEGORY_2,1427237077045_12784090415157
2024-08-12,5770134225136,1,12.99,ITEM18,ITEM_BRAND1,CATEGORY_1,4537257721909_42295538385136
2024-08-12,5770134225136,1,74.99,ITEM135,ITEM_BRAND1,CATEGORY_2,6599639105709_39516823584941
2024-08-12,5770135404784,1,69.99,ITEM118,ITEM_BRAND1,CATEGORY_1,8306848760048_44190815453424
2024-08-12,5770135404784,1,349.99,ITEM198,ITEM_BRAND1,CATEGORY_1,8753592533232_45885706862832
2024-08-12,5770135404784,1,49.99,ITEM88,ITEM_BRAND1,CATEGORY_1,8801638908144_46002819465456
2024-08-12,5770135404784,1,17.95,ITEM93,ITEM_BRAND1,CATEGORY_1,8829656629488_46071399383280
2024-08-12,5770139238640,1,109.99,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-12,5770157162736,1,19.99,ITEM203,ITEM_BRAND1,CATEGORY_1,1463875960885_12906928570421
2024-08-12,5770160144624,1,39.99,ITEM127,ITEM_BRAND1,CATEGORY_1,6814440554669_40283042087085
2024-08-12,5770163749104,1,110.49,ITEM15,ITEM_BRAND1,CATEGORY_1,780005474357_12900041752629
2024-08-12,5770171416816,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5770178593008,1,549.99,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-12,5770179772656,1,19.99,ITEM180,ITEM_BRAND1,CATEGORY_1,3754723278901_28982070476853
2024-08-12,5770192453872,1,139.99,ITEM5,ITEM_BRAND1,CATEGORY_1,1427116621877_38103328751789
2024-08-12,5770203070704,1,33.99,ITEM24,ITEM_BRAND1,CATEGORY_1,1460324696117_12900066492469
2024-08-12,5770203070704,2,359.98,ITEM124,ITEM_BRAND1,CATEGORY_2,3717322440757_28819017465909
2024-08-12,5770206019824,1,22.08,ITEM32,ITEM_BRAND1,CATEGORY_1,8539750891760_45198935785712
2024-08-12,5770233512176,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5770243211504,1,127.49,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-12,5770269065456,1,249.99,ITEM3,ITEM_BRAND1,CATEGORY_1,8050955485424_43248415637744
2024-08-12,5770288890096,1,59.49,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989684277
2024-08-12,5770288988400,3,569.97,ITEM103,ITEM_BRAND1,CATEGORY_2,1491610337333_13019538980917
2024-08-12,5770297868528,1,249.99,ITEM156,ITEM_BRAND1,CATEGORY_1,8050952700144_43248410001648
2024-08-12,5770312417520,1,144.49,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5770352427248,1,29.99,ITEM19,ITEM_BRAND1,CATEGORY_2,1427237077045_12784090415157
2024-08-12,5770355114224,1,14.99,ITEM48,ITEM_BRAND1,CATEGORY_3,645861244981_7797043822645
2024-08-12,5770386899184,1,499.99,ITEM182,ITEM_BRAND1,CATEGORY_1,8134139019504_43540027113712
2024-08-12,5770391060720,1,79.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-12,5770395681008,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-12,5770395681008,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-12,5770396696816,1,110.49,ITEM152,ITEM_BRAND1,CATEGORY_1,780007899189_12900051091509
2024-08-12,5770405249264,1,549.99,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-12,5770408460528,1,33.99,ITEM27,ITEM_BRAND1,CATEGORY_1,1460340064309_12900079894581
2024-08-12,5770415472880,2,399.98,ITEM114,ITEM_BRAND1,CATEGORY_2,8050956861680_43248418324720
2024-08-12,5770416947440,1,56.24,ITEM19,ITEM_BRAND1,CATEGORY_2,1427237077045_12897852391477
2024-08-12,5770441195760,1,144.49,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5770442277104,1,19.99,ITEM96,ITEM_BRAND1,CATEGORY_3,1465545687093_12911785476149
2024-08-12,5770442277104,1,14.99,ITEM47,ITEM_BRAND1,CATEGORY_1,1473812070453_12945432903733
2024-08-12,5770467016944,2,1099.98,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-12,5770467016944,2,699.98,ITEM45,ITEM_BRAND1,CATEGORY_1,8330651336944_44254192271600
2024-08-12,5770474127600,1,144.49,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-12,5770519347440,1,59.99,ITEM30,ITEM_BRAND1,CATEGORY_1,8141670416624_43563179639024
2024-08-12,5770527244528,1,14.99,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-12,5770535305456,1,127.49,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-12,5770542547184,1,41.99,ITEM41,ITEM_BRAND1,CATEGORY_2,1427239272501_43302250873072
2024-08-13,5771612684528,1,152.99,ITEM25,ITEM_BRAND1,CATEGORY_2,1427124125749_39423755190445
2024-08-13,5771612684528,1,33.74,ITEM4,ITEM_BRAND1,CATEGORY_2,8140843974896_43560648278256
2024-08-13,5771618451696,1,19.99,ITEM39,ITEM_BRAND1,CATEGORY_3,1465587564597_12911845933109
2024-08-13,5771620942064,1,199.99,ITEM114,ITEM_BRAND1,CATEGORY_2,8050956861680_43248418324720
2024-08-13,5771623071984,2,179.98,ITEM31,ITEM_BRAND1,CATEGORY_1,780006916149_12900048240693
2024-08-13,5771719147760,4,237.96,ITEM10,ITEM_BRAND1,CATEGORY_2,1459498057781_44672301138160
2024-08-13,5771746574576,1,89.99,ITEM57,ITEM_BRAND1,CATEGORY_1,1427215581237_12897779351605
2024-08-13,5771746574576,2,111.98,ITEM58,ITEM_BRAND1,CATEGORY_2,777424666677_8462397964341
2024-08-13,5771756404976,1,299.99,ITEM204,ITEM_BRAND1,CATEGORY_1,8297299312880_44166000279792
2024-08-13,5771756404976,1,69.99,ITEM118,ITEM_BRAND1,CATEGORY_1,8306848760048_44190815453424
2024-08-13,5771756404976,1,33.99,ITEM65,ITEM_BRAND1,CATEGORY_2,8308181827824_44192721043696
2024-08-13,5771756404976,1,17.95,ITEM93,ITEM_BRAND1,CATEGORY_1,8829656629488_46071399383280
2024-08-13,5771756404976,1,69.95,ITEM130,ITEM_BRAND1,CATEGORY_1,8829706305776_46071670833392
2024-08-13,5771821711600,2,899.98,ITEM64,ITEM_BRAND1,CATEGORY_1,1491773194293_13020608233525
2024-08-13,5771849728240,1,139.99,ITEM5,ITEM_BRAND1,CATEGORY_1,1427116621877_38103328751789
2024-08-13,5771876270320,2,33.98,ITEM145,ITEM_BRAND1,CATEGORY_2,1463862198325_12906907762741
2024-08-13,5771905564912,2,19.98,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-13,5771905564912,2,44.16,ITEM32,ITEM_BRAND1,CATEGORY_1,8539750891760_45198935785712
2024-08-13,5771919720688,1,59.49,ITEM119,ITEM_BRAND1,CATEGORY_2,8641100087536_45644803735792
2024-08-13,5771984699632,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-13,5772025135344,1,160.0,ITEM207,ITEM_BRAND1,CATEGORY_1,8540732555504_45204512440560
2024-08-13,5772033753328,2,19.98,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-13,5772033753328,2,379.98,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-13,5772052693232,2,29.98,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-13,5772081725680,6,127.44,ITEM105,ITEM_BRAND1,CATEGORY_2,8144635003120_43572421296368
2024-08-13,5772081725680,2,59.48,ITEM76,ITEM_BRAND1,CATEGORY_2,8144648306928_43572463436016
2024-08-13,5772086280432,6,149.94,ITEM132,ITEM_BRAND1,CATEGORY_1,8539819507952_45199251702000
2024-08-13,5772121571568,2,99.58,ITEM128,ITEM_BRAND1,CATEGORY_2,1460420378677_12900226007093
2024-08-13,5772121669872,1,14.99,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-13,5772121669872,1,39.99,ITEM54,ITEM_BRAND1,CATEGORY_4,645922160693_7797265956917
2024-08-13,5772121669872,1,79.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-13,5772126322928,1,14.99,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-13,5772132679920,1,59.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989651509
2024-08-13,5772169969904,1,499.99,ITEM11,ITEM_BRAND1,CATEGORY_1,1491773423669_13020608725045
2024-08-13,5772203229424,1,19.99,ITEM203,ITEM_BRAND1,CATEGORY_1,1463875960885_12906928570421
2024-08-13,5772257951984,1,21.24,ITEM55,ITEM_BRAND1,CATEGORY_2,1427124060213_12783894986805
2024-08-13,5772257951984,1,22.99,ITEM57,ITEM_BRAND1,CATEGORY_1,1427215581237_12784066789429
2024-08-13,5772257951984,1,24.99,ITEM17,ITEM_BRAND1,CATEGORY_1,1427235536949_12897787838517
2024-08-13,5772257951984,1,12.99,ITEM18,ITEM_BRAND1,CATEGORY_1,4537257721909_42295538385136
2024-08-13,5772257951984,1,9.49,ITEM58,ITEM_BRAND1,CATEGORY_2,777424666677_8462397767733
2024-08-13,5772268798192,2,118.98,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989684277
2024-08-13,5772297732336,1,349.99,ITEM198,ITEM_BRAND1,CATEGORY_1,8753592533232_45885706862832
2024-08-13,5772318343408,1,19.99,ITEM203,ITEM_BRAND1,CATEGORY_1,1463875960885_12906928570421
2024-08-13,5772329844976,1,119.99,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053254197
2024-08-13,5772346786032,1,22.08,ITEM32,ITEM_BRAND1,CATEGORY_1,8539750891760_45198935785712
2024-08-13,5772385452272,1,149.99,ITEM27,ITEM_BRAND1,CATEGORY_1,1460340064309_40487033634989
2024-08-13,5772386140400,1,22.08,ITEM32,ITEM_BRAND1,CATEGORY_1,8539750891760_45198935785712
2024-08-13,5772396822768,1,109.99,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-13,5772396822768,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-13,5772404162800,1,139.99,ITEM5,ITEM_BRAND1,CATEGORY_1,1427116621877_38103328751789
2024-08-13,5772404162800,1,69.99,ITEM33,ITEM_BRAND1,CATEGORY_1,1427123830837_39423721144493
2024-08-13,5772404162800,1,39.99,ITEM27,ITEM_BRAND1,CATEGORY_1,1460340064309_12900079894581
2024-08-13,5772404162800,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-13,5772469174512,1,179.99,ITEM144,ITEM_BRAND1,CATEGORY_1,8050990612720_43248517906672
2024-08-13,5772545261808,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-13,5772545261808,2,322.98,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-13,5772551749872,4,119.96,ITEM19,ITEM_BRAND1,CATEGORY_2,1427237077045_12784090415157
2024-08-13,5772551749872,1,14.99,ITEM42,ITEM_BRAND1,CATEGORY_2,1463841390645_12906881253429
2024-08-13,5772562759920,1,152.99,ITEM25,ITEM_BRAND1,CATEGORY_2,1427124125749_39423755190445
2024-08-13,5772563710192,1,24.99,ITEM17,ITEM_BRAND1,CATEGORY_1,1427235536949_12897787838517
2024-08-13,5772563710192,1,9.49,ITEM58,ITEM_BRAND1,CATEGORY_2,777424666677_8462397767733
2024-08-13,5772581372144,1,69.99,ITEM33,ITEM_BRAND1,CATEGORY_1,1427123830837_39423721144493
2024-08-13,5772581372144,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-14,5774057603312,2,99.58,ITEM128,ITEM_BRAND1,CATEGORY_2,1460420378677_12900226007093
2024-08-14,5774057603312,2,59.98,ITEM148,ITEM_BRAND1,CATEGORY_1,1491612172341_13019549204533
2024-08-14,5774057603312,2,399.98,ITEM34,ITEM_BRAND1,CATEGORY_1,6078885068973_37554413207725
2024-08-14,5774061863152,1,139.99,ITEM5,ITEM_BRAND1,CATEGORY_1,1427116621877_38103328751789
2024-08-14,5774185136368,2,119.98,ITEM121,ITEM_BRAND1,CATEGORY_2,6599659978925_39516892332205
2024-08-14,5774248247536,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5774288650480,1,149.99,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-14,5774324531440,1,93.49,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-14,5774324531440,1,84.99,ITEM23,ITEM_BRAND1,CATEGORY_1,1609857105973_14140992225333
2024-08-14,5774362345712,1,169.99,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-14,5774362345712,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5774430798064,2,220.98,ITEM15,ITEM_BRAND1,CATEGORY_1,780005474357_12900041752629
2024-08-14,5774517666032,1,67.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-14,5774531297520,1,25.99,ITEM18,ITEM_BRAND1,CATEGORY_1,4537257721909_42295536156912
2024-08-14,5774578352368,1,499.99,ITEM11,ITEM_BRAND1,CATEGORY_1,1491773423669_13020608725045
2024-08-14,5774596243696,1,53.18,ITEM122,ITEM_BRAND1,CATEGORY_1,8539751973104_45198942765296
2024-08-14,5774638907632,1,24.99,ITEM17,ITEM_BRAND1,CATEGORY_1,1427235536949_12897787838517
2024-08-14,5774648082672,1,39.99,ITEM131,ITEM_BRAND1,CATEGORY_1,6801668374701_40237625737389
2024-08-14,5774664728816,1,79.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-14,5774697890032,1,44.99,ITEM97,ITEM_BRAND1,CATEGORY_1,1460427063349_12900239114293
2024-08-14,5774805598448,2,49.98,ITEM116,ITEM_BRAND1,CATEGORY_1,1531589230645_13353278537781
2024-08-14,5774820540656,2,112.48,ITEM19,ITEM_BRAND1,CATEGORY_2,1427237077045_12897852391477
2024-08-14,5774838038768,1,119.99,ITEM26,ITEM_BRAND1,CATEGORY_1,6589343400109_39471855108269
2024-08-14,5774872871152,1,49.79,ITEM128,ITEM_BRAND1,CATEGORY_2,1460420378677_12900226007093
2024-08-14,5774882046192,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-14,5774882046192,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5774888075504,1,129.99,ITEM152,ITEM_BRAND1,CATEGORY_1,780007899189_12900051091509
2024-08-14,5774920581360,1,127.49,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-14,5774986084592,1,169.99,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-14,5774991130864,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5775017017584,30,599.7,ITEM17,ITEM_BRAND1,CATEGORY_1,1427235536949_12784088547381
2024-08-14,5775017017584,10,1899.9,ITEM103,ITEM_BRAND1,CATEGORY_2,1491610337333_13019538980917
2024-08-14,5775017017584,1,39.99,ITEM54,ITEM_BRAND1,CATEGORY_4,645922160693_7797265956917
2024-08-14,5775025635568,1,14.99,ITEM48,ITEM_BRAND1,CATEGORY_3,645861244981_7797043822645
2024-08-14,5775032287472,1,79.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-14,5775069315312,1,69.99,ITEM33,ITEM_BRAND1,CATEGORY_1,1427123830837_39423721144493
2024-08-14,5775112044784,2,170.98,ITEM12,ITEM_BRAND1,CATEGORY_2,6768903028909_40135680688301
2024-08-14,5775119581424,1,39.99,ITEM131,ITEM_BRAND1,CATEGORY_1,6801668374701_40237625737389
2024-08-14,5775149334768,1,324.99,ITEM50,ITEM_BRAND1,CATEGORY_1,8330637607152_44254145773808
2024-08-14,5775155003632,1,109.99,ITEM21,ITEM_BRAND1,CATEGORY_1,1427115474997_38103370563757
2024-08-14,5775155003632,1,85.49,ITEM12,ITEM_BRAND1,CATEGORY_2,6768903028909_40135680688301
2024-08-14,5775174074608,1,169.99,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-14,5775180562672,2,39.98,ITEM203,ITEM_BRAND1,CATEGORY_1,1463875960885_12906928570421
2024-08-14,5775213199600,1,39.99,ITEM142,ITEM_BRAND1,CATEGORY_1,8014411366640_43131743633648
2024-08-14,5775227224304,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-14,5775227224304,2,399.98,ITEM190,ITEM_BRAND1,CATEGORY_1,8050883625200_43248272408816
2024-08-14,5775227224304,2,1099.98,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-14,5775227224304,2,322.98,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5775270772976,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5775278997744,2,111.98,ITEM58,ITEM_BRAND1,CATEGORY_2,777424666677_8462397964341
2024-08-14,5775282569456,2,1099.98,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-14,5775289909488,1,189.99,ITEM103,ITEM_BRAND1,CATEGORY_2,1491610337333_13019538980917
2024-08-14,5775300722928,1,41.99,ITEM41,ITEM_BRAND1,CATEGORY_2,1427239272501_43302250873072
2024-08-14,5775300722928,1,14.99,ITEM42,ITEM_BRAND1,CATEGORY_2,1463841390645_12906881253429
2024-08-14,5775300722928,1,19.99,ITEM39,ITEM_BRAND1,CATEGORY_3,1465587564597_12911845933109
2024-08-14,5775319990512,1,14.99,ITEM42,ITEM_BRAND1,CATEGORY_2,1463841390645_12906881253429
2024-08-14,5775333851376,1,14.24,ITEM8,ITEM_BRAND1,CATEGORY_2,1463880908853_12906936893493
2024-08-14,5775333851376,1,199.99,ITEM114,ITEM_BRAND1,CATEGORY_2,8050956861680_43248418324720
2024-08-14,5775346991344,2,170.98,ITEM12,ITEM_BRAND1,CATEGORY_2,6768903028909_40135680688301
2024-08-14,5775358591216,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-14,5775376580848,1,14.99,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-14,5775376580848,1,19.99,ITEM203,ITEM_BRAND1,CATEGORY_1,1463875960885_12906928570421
2024-08-14,5775377760496,1,139.99,ITEM5,ITEM_BRAND1,CATEGORY_1,1427116621877_38103328751789
2024-08-14,5775377760496,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-14,5775457943792,1,127.49,ITEM16,ITEM_BRAND1,CATEGORY_1,780009046069_12900053286965
2024-08-14,5775457943792,1,17.95,ITEM93,ITEM_BRAND1,CATEGORY_1,8829656629488_46071399383280
2024-08-15,5775738863856,2,322.98,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-15,5775779463408,1,19.99,ITEM71,ITEM_BRAND1,CATEGORY_3,1597993451573_14077851369525
2024-08-15,5775779463408,1,161.49,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-15,5775816098032,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-15,5775816098032,1,34.99,ITEM79,ITEM_BRAND1,CATEGORY_3,8303118942448_44181034041584
2024-08-15,5775820030192,2,288.98,ITEM7,ITEM_BRAND1,CATEGORY_1,1427116261429_38103388684461
2024-08-15,5775820030192,2,19.98,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-15,5775859810544,1,19.99,ITEM41,ITEM_BRAND1,CATEGORY_2,1427239272501_12784092577845
2024-08-15,5775867969776,1,39.99,ITEM131,ITEM_BRAND1,CATEGORY_1,6801668374701_40237625737389
2024-08-15,5775879733488,1,9.99,ITEM6,ITEM_BRAND1,CATEGORY_1,6873012371629_40487654031533
2024-08-15,5775879733488,1,189.99,ITEM22,ITEM_BRAND1,CATEGORY_1,8068595450096_43308687393008
2024-08-15,5775931441392,1,119.99,ITEM15,ITEM_BRAND1,CATEGORY_1,780005474357_12900041654325
2024-08-15,5775948447984,1,549.99,ITEM44,ITEM_BRAND1,CATEGORY_1,8058147143920_43270468927728
2024-08-15,5775970042096,2,79.98,ITEM41,ITEM_BRAND1,CATEGORY_2,1427239272501_12897864286261
2024-08-15,5775970042096,1,14.99,ITEM14,ITEM_BRAND1,CATEGORY_2,1463871176757_12906922082357
2024-08-15,5775970042096,1,109.99,ITEM84,ITEM_BRAND1,CATEGORY_1,1491755466805_13020505243701
2024-08-15,5776000516336,1,67.99,ITEM2,ITEM_BRAND1,CATEGORY_1,778420027445_12899989848117
2024-08-15,5776050094320,1,152.99,ITEM25,ITEM_BRAND1,CATEGORY_2,1427124125749_39423755190445
