user_pseudo_id,event_name,category,city,region,country,source,medium,purchase_revenue,total_item_quantity,transaction_id,eventDate,eventTimestamp,gender,Age,page_type,income_group,page_path
594539321.1747133,view_item,desktop,,,United States,(direct),(none),,1,(not set),13/05/2025,51:23.0,male,35-44,products,Top 10%,https://demo.com/products/ITEM91/
594539321.1747133,page_view,desktop,,,United States,(direct),(none),,,,13/05/2025,51:50.0,male,45-54,products,11-20%,https://demo.com/products/ITEM424/
594539321.1747133,page_view,desktop,,,United States,(direct),(none),,,,13/05/2025,52:49.9,male,45-54,products,11-20%,https://demo.com/products/ITEM425/
594539321.1747133,view_item,desktop,,,United States,(direct),(none),,1,(not set),13/05/2025,52:49.9,male,25-34,products,Top 10%,https://demo.com/products/ITEM91/
594539321.1747133,page_view,desktop,,,United States,(direct),(none),,,,13/05/2025,52:58.4,female,55-64,products,31-40%,https://demo.com/products/ITEM426/
594539321.1747133,page_view,desktop,,,United States,(direct),(none),,,,13/05/2025,53:03.9,male,35-44,products,Top 10%,https://demo.com/products/ITEM427/
594539321.1747133,view_item,desktop,,,United States,(direct),(none),,1,(not set),13/05/2025,53:03.9,male,45-54,products,11-20%,https://demo.com/products/ITEM91/
594539321.1747133,page_view,desktop,,,United States,(direct),(none),,,,13/05/2025,53:38.0,female,55-64,products,41-50%,https://demo.com/products/ITEM428/
1119520043.174712,session_start,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,13:32.0,male,45-54,homepage,11-20%,https://demo.com/
1119520043.174712,page_view,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,13:32.0,male,18-24,homepage,Top 10%,https://demo.com/
1119520043.174712,page_view,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,13:50.7,female,55-64,homepage,41-50%,https://demo.com/
367009294.1747144,session_start,mobile,Danville,Indiana,United States,,,,,,13/05/2025,47:53.0,male,45-54,products,11-20%,https://demo.com/products/ITEM429/
367009294.1747144,page_view,mobile,Danville,Indiana,United States,,,,,,13/05/2025,47:53.0,male,35-44,products,Top 10%,https://demo.com/products/ITEM430/
367009294.1747144,view_item,mobile,Danville,Indiana,United States,,,,1,(not set),13/05/2025,47:53.0,male,18-24,products,Top 10%,https://demo.com/products/ITEM237/
1162871789.1747165,session_start,desktop,Hicksville,New York,United States,(direct),(none),,,,13/05/2025,38:15.4,female,55-64,account,21-30%,https://demo.com/account/login?return_url=%2Faccount
1640928563.174714,session_start,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,49:11.6,male,45-54,products,11-20%,https://demo.com/products/ITEM431/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,49:11.6,male,45-54,products,11-20%,https://demo.com/products/ITEM432/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,49:11.6,female,55-64,products,31-40%,https://demo.com/products/ITEM100/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,49:15.5,female,55-64,products,21-30%,https://demo.com/products/ITEM433/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:09.2,male,25-34,products,Top 10%,https://demo.com/products/ITEM434/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,51:09.2,male,35-44,products,Top 10%,https://demo.com/products/ITEM13/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:12.7,male,25-34,products,Top 10%,https://demo.com/products/ITEM435/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:42.5,male,45-54,products,11-20%,https://demo.com/products/ITEM436/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,51:42.5,male,18-24,products,Top 10%,https://demo.com/products/ITEM99/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:43.9,male,45-54,products,11-20%,https://demo.com/products/ITEM437/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:47.1,female,55-64,products,21-30%,https://demo.com/products/ITEM438/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,51:47.1,female,55-64,products,31-40%,https://demo.com/products/ITEM139/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,51:48.2,male,35-44,products,Top 10%,https://demo.com/products/ITEM439/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,53:15.3,female,55-64,pages,21-30%,https://demo.com/pages/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,57:58.0,male,18-24,products,Top 10%,https://demo.com/products/ITEM440/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,57:58.0,female,55-64,products,21-30%,https://demo.com/products/ITEM179/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,57:59.8,male,18-24,products,Top 10%,https://demo.com/products/ITEM441/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,58:07.7,male,35-44,homepage,Top 10%,https://demo.com/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,58:10.5,female,55-64,pages,21-30%,https://demo.com/pages/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,18:13.4,male,18-24,pages,Top 10%,https://demo.com/pages/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,19:21.8,male,25-34,pages,Top 10%,https://demo.com/pages/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:25.5,male,45-54,products,11-20%,https://demo.com/products/ITEM442/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,20:25.5,male,45-54,products,11-20%,https://demo.com/products/ITEM11/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:26.9,male,45-54,products,11-20%,https://demo.com/products/ITEM443/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:33.7,male,45-54,products,11-20%,https://demo.com/products/ITEM444/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,20:33.7,male,45-54,products,11-20%,https://demo.com/products/ITEM193/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:35.8,male,25-34,products,Top 10%,https://demo.com/products/ITEM445/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:37.4,male,35-44,products,Top 10%,https://demo.com/products/ITEM446/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,20:37.4,male,25-34,products,Top 10%,https://demo.com/products/ITEM11/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:40.3,female,55-64,products,41-50%,https://demo.com/products/ITEM447/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,20:40.3,male,45-54,products,11-20%,https://demo.com/products/ITEM193/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:42.4,male,35-44,products,11-20%,https://demo.com/products/ITEM448/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:45.3,male,35-44,products,11-20%,https://demo.com/products/ITEM449/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,20:45.3,female,55-64,products,41-50%,https://demo.com/products/ITEM11/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,20:46.8,male,25-34,products,Top 10%,https://demo.com/products/ITEM450/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,21:40.9,male,45-54,products,11-20%,https://demo.com/products/ITEM451/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,21:40.9,male,45-54,products,11-20%,https://demo.com/products/ITEM193/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,21:42.4,male,45-54,products,11-20%,https://demo.com/products/ITEM452/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,34:33.1,male,18-24,products,Top 10%,https://demo.com/products/ITEM453/
1640928563.174714,view_item,desktop,Saginaw,Michigan,United States,google,organic,,1,(not set),13/05/2025,34:33.1,female,55-64,products,31-40%,https://demo.com/products/ITEM11/
1640928563.174714,page_view,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,34:36.9,female,55-64,products,41-50%,https://demo.com/products/ITEM454/
1640928563.174714,session_start,desktop,Saginaw,Michigan,United States,google,organic,,,,13/05/2025,17:24.1,male,45-54,products,11-20%,https://demo.com/products/ITEM455/
1894962808.1747124,session_start,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,39:06.0,male,45-54,collections,11-20%,https://demo.com/collections/
1894962808.1747124,page_view,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,39:06.0,female,55-64,collections,41-50%,https://demo.com/collections/
1894962808.1747124,page_view,desktop,New York,New York,United States,(direct),(none),,,,13/05/2025,39:52.1,male,45-54,collections,11-20%,https://demo.com/collections/
383363729.1747139,session_start,desktop,Clifton,New Jersey,United States,,,,,,13/05/2025,28:12.8,male,25-34,homepage,Top 10%,https://demo.com/
383363729.1747139,page_view,desktop,Clifton,New Jersey,United States,,,,,,13/05/2025,28:12.8,male,45-54,homepage,11-20%,https://demo.com/
1787185846.1746068,session_start,desktop,Rogersville,Tennessee,United States,google,organic,,,,13/05/2025,53:54.2,male,45-54,products,11-20%,https://demo.com/products/ITEM456/
1787185846.1746068,page_view,desktop,Rogersville,Tennessee,United States,google,organic,,,,13/05/2025,53:54.2,male,35-44,products,11-20%,https://demo.com/products/ITEM457/
1787185846.1746068,view_item,desktop,Rogersville,Tennessee,United States,google,organic,,1,(not set),13/05/2025,53:54.2,male,45-54,products,11-20%,https://demo.com/products/ITEM34/
580813178.1747146,view_item,desktop,Kingsville,Ontario,Canada,google,organic,,1,(not set),13/05/2025,12:08.2,female,55-64,products,41-50%,https://demo.com/products/ITEM154/
580813178.1747146,session_start,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,12:08.2,female,55-64,products,41-50%,https://demo.com/products/ITEM458/
580813178.1747146,page_view,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,12:08.2,male,35-44,products,11-20%,https://demo.com/products/ITEM459/
580813178.1747146,page_view,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,12:10.4,male,18-24,products,Top 10%,https://demo.com/products/ITEM460/
580813178.1747146,page_view,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,13:01.0,female,above 64,products,below 50%,https://demo.com/products/ITEM461/
580813178.1747146,view_item,desktop,Kingsville,Ontario,Canada,google,organic,,1,(not set),13/05/2025,13:01.0,female,55-64,products,21-30%,https://demo.com/products/ITEM154/
580813178.1747146,page_view,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,13:02.4,male,18-24,products,Top 10%,https://demo.com/products/ITEM462/
580813178.1747146,session_start,desktop,Kingsville,Ontario,Canada,google,organic,,,,13/05/2025,16:10.0,female,55-64,products,41-50%,https://demo.com/products/ITEM463/
498504738.1747135,session_start,desktop,Nouakchott,,Mauritania,google,organic,,,,13/05/2025,16:57.4,female,55-64,pages,31-40%,https://demo.com/pages/
498504738.1747135,page_view,desktop,Nouakchott,,Mauritania,google,organic,,,,13/05/2025,16:57.4,male,45-54,pages,11-20%,https://demo.com/pages/
78973300.17471446,session_start,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:06.3,male,45-54,products,11-20%,https://demo.com/products/ITEM464/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:06.3,male,35-44,products,Top 10%,https://demo.com/products/ITEM465/
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1,(not set),13/05/2025,59:06.3,male,18-24,products,Top 10%,https://demo.com/products/ITEM62/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:09.6,male,35-44,products,Top 10%,https://demo.com/products/ITEM466/
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1,(not set),13/05/2025,59:09.6,female,55-64,products,21-30%,https://demo.com/products/ITEM44/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:10.9,male,18-24,products,Top 10%,https://demo.com/products/ITEM467/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:15.2,male,35-44,products,Top 10%,https://demo.com/products/ITEM468/
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1,(not set),13/05/2025,59:15.2,male,35-44,products,Top 10%,https://demo.com/products/ITEM192/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:18.2,male,45-54,products,11-20%,https://demo.com/products/ITEM469/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:27.1,female,55-64,products,41-50%,https://demo.com/products/ITEM470/
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1,(not set),13/05/2025,59:27.1,male,35-44,products,Top 10%,https://demo.com/products/ITEM44/
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,,13/05/2025,59:31.7,male,35-44,products,Top 10%,https://demo.com/products/ITEM471/
829969247.1746621,session_start,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,19:05.0,female,35-44,homepage,,https://demo.com/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,19:05.0,female,35-44,homepage,,https://demo.com/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,20:28.9,female,35-44,homepage,,https://demo.com/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,20:41.5,female,35-44,pages,,https://demo.com/pages/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,21:34.3,female,35-44,products,,https://demo.com/products/ITEM472/
829969247.1746621,view_item,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,21:34.3,female,35-44,products,,https://demo.com/products/ITEM44/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,21:35.7,female,35-44,products,,https://demo.com/products/ITEM473/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,22:28.4,female,35-44,products,,https://demo.com/products/ITEM474/
829969247.1746621,view_item,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,22:28.4,female,35-44,products,,https://demo.com/products/ITEM44/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,24:08.4,female,35-44,products,,https://demo.com/products/ITEM475/
829969247.1746621,view_item,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,24:08.4,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,24:09.8,female,35-44,products,,https://demo.com/products/ITEM476/
829969247.1746621,add_to_cart,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,26:53.7,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,add_to_cart,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,26:54.2,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,27:42.6,female,35-44,products,,https://demo.com/products/ITEM477/
829969247.1746621,view_item,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,27:42.7,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,27:44.0,female,35-44,products,,https://demo.com/products/ITEM478/
829969247.1746621,add_to_cart,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,28:13.9,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,add_to_cart,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,28:14.4,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,28:26.2,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR?auto_redirect=false&edge_redirect=true&locale=en-US&skip_shop_pay=true
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,28:35.2,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR?auto_redirect=false&edge_redirect=true&locale=en-US&skip_shop_pay=true
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,29:24.9,female,35-44,products,,https://demo.com/products/ITEM479/
829969247.1746621,view_item,mobile,Freeport,New York,United States,Klaviyo,campaign,,1,(not set),13/05/2025,29:24.9,female,35-44,products,,https://demo.com/products/ITEM7/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,29:26.2,female,35-44,products,,https://demo.com/products/ITEM480/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,30:32.9,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,30:37.8,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,34:12.1,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/processing
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,34:27.5,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,36:20.6,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/processing
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,36:22.3,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,37:58.0,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/processing
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,38:03.0,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/post-purchase
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,38:47.7,female,35-44,checkouts,,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlROQkFIUzczSFBGNVFHRTRUQVhUQkhR/post-purchase
829969247.1746621,page_view,mobile,Freeport,New York,United States,Klaviyo,campaign,,,,13/05/2025,38:48.9,female,35-44,homepage,,https://demo.com/
1661735736.1747131,session_start,desktop,Singapore,,Singapore,google,cpc,,,,13/05/2025,49:13.3,male,45-54,collections,11-20%,https://demo.com/collections/
1661735736.1747131,page_view,desktop,Singapore,,Singapore,google,cpc,,,,13/05/2025,49:13.3,male,35-44,collections,11-20%,https://demo.com/collections/
1954350604.174716,session_start,desktop,Oceanside,California,United States,google,organic,,,,13/05/2025,21:57.9,male,25-34,homepage,Top 10%,https://demo.com/
1954350604.174716,page_view,desktop,Oceanside,California,United States,google,organic,,,,13/05/2025,21:57.9,male,35-44,homepage,11-20%,https://demo.com/
1668884477.174403,session_start,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:03.8,male,18-24,products,Top 10%,https://demo.com/products/ITEM481/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:03.8,male,25-34,products,Top 10%,https://demo.com/products/ITEM482/
1668884477.174403,view_item,desktop,Allen,Texas,United States,google,organic,,1,(not set),13/05/2025,32:03.8,male,35-44,products,11-20%,https://demo.com/products/ITEM62/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:06.8,male,35-44,homepage,11-20%,https://demo.com/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:20.9,female,55-64,pages,41-50%,https://demo.com/pages/
1668884477.174403,view_item,desktop,Allen,Texas,United States,google,organic,,1,(not set),13/05/2025,32:25.0,male,35-44,products,Top 10%,https://demo.com/products/ITEM46/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:25.0,male,45-54,products,11-20%,https://demo.com/products/ITEM483/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,32:28.9,male,45-54,products,11-20%,https://demo.com/products/ITEM484/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,34:44.5,male,18-24,homepage,Top 10%,https://demo.com/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,34:52.8,male,45-54,pages,11-20%,https://demo.com/pages/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,35:10.7,male,25-34,products,Top 10%,https://demo.com/products/ITEM485/
1668884477.174403,view_item,desktop,Allen,Texas,United States,google,organic,,1,(not set),13/05/2025,35:10.7,female,above 64,products,below 50%,https://demo.com/products/ITEM1/
1668884477.174403,page_view,desktop,Allen,Texas,United States,google,organic,,,,13/05/2025,35:14.6,male,18-24,products,Top 10%,https://demo.com/products/ITEM486/
328167197.174714,session_start,desktop,,,,,,,,,13/05/2025,32:38.7,male,35-44,homepage,11-20%,https://demo.com/
328167197.174714,page_view,desktop,,,,,,,,,13/05/2025,32:38.7,male,18-24,homepage,Top 10%,https://demo.com/
638189326.1747152,session_start,mobile,Forrest City,Arkansas,United States,chatgpt.com,,,,,13/05/2025,48:37.7,female,above 64,products,below 50%,https://demo.com/products/ITEM487/
638189326.1747152,page_view,mobile,Forrest City,Arkansas,United States,chatgpt.com,,,,,13/05/2025,48:37.7,male,45-54,products,11-20%,https://demo.com/products/ITEM488/
638189326.1747152,view_item,mobile,Forrest City,Arkansas,United States,chatgpt.com,,,1,(not set),13/05/2025,48:37.7,male,45-54,products,11-20%,https://demo.com/products/ITEM84/
638189326.1747152,page_view,mobile,Forrest City,Arkansas,United States,chatgpt.com,,,,,13/05/2025,48:39.9,male,18-24,products,Top 10%,https://demo.com/products/ITEM489/
638189326.1747152,page_view,mobile,Forrest City,Arkansas,United States,chatgpt.com,,,,,13/05/2025,49:44.5,male,45-54,collections,11-20%,https://demo.com/collections/
638189326.1747152,session_start,mobile,Lindsay,Oklahoma,United States,chatgpt.com,,,,,13/05/2025,32:39.2,male,25-34,collections,Top 10%,https://demo.com/collections/
638189326.1747152,page_view,mobile,Lindsay,Oklahoma,United States,chatgpt.com,,,,,13/05/2025,32:39.2,female,55-64,collections,31-40%,https://demo.com/collections/
1248902851.1747117,session_start,mobile,Keene,New Hampshire,United States,google,organic,,,,13/05/2025,31:56.4,male,25-34,products,Top 10%,https://demo.com/products/ITEM490/
1248902851.1747117,page_view,mobile,Keene,New Hampshire,United States,google,organic,,,,13/05/2025,31:56.4,male,25-34,products,Top 10%,https://demo.com/products/ITEM491/
1248902851.1747117,view_item,mobile,Keene,New Hampshire,United States,google,organic,,1,(not set),13/05/2025,31:56.4,male,18-24,products,Top 10%,https://demo.com/products/ITEM44/
594343663.1704301,session_start,mobile,Indianapolis,Indiana,United States,Facebook,PaidSocial,,,,13/05/2025,31:06.9,male,35-44,collections,11-20%,https://demo.com/collections/
594343663.1704301,page_view,mobile,Indianapolis,Indiana,United States,Facebook,PaidSocial,,,,13/05/2025,31:06.9,male,45-54,collections,11-20%,https://demo.com/collections/
798197161.1747146,view_item,desktop,Vero Beach,Florida,United States,google,organic,,1,(not set),13/05/2025,00:48.3,male,18-24,products,Top 10%,https://demo.com/products/ITEM10/
798197161.1747146,session_start,desktop,Vero Beach,Florida,United States,google,organic,,,,13/05/2025,00:48.3,female,55-64,products,21-30%,https://demo.com/products/ITEM492/
798197161.1747146,page_view,desktop,Vero Beach,Florida,United States,google,organic,,,,13/05/2025,00:48.3,male,35-44,products,11-20%,https://demo.com/products/ITEM493/
798197161.1747146,page_view,desktop,Vero Beach,Florida,United States,google,organic,,,,13/05/2025,00:50.4,male,45-54,products,11-20%,https://demo.com/products/ITEM494/
440429395.17471486,session_start,mobile,Alamogordo,New Mexico,United States,google,cpc,,,,13/05/2025,14:49.7,male,35-44,products,11-20%,https://demo.com/products/ITEM495/
440429395.17471486,page_view,mobile,Alamogordo,New Mexico,United States,google,cpc,,,,13/05/2025,14:49.7,male,35-44,products,11-20%,https://demo.com/products/ITEM496/
440429395.17471486,view_item,mobile,Alamogordo,New Mexico,United States,google,cpc,,1,(not set),13/05/2025,14:49.7,male,45-54,products,11-20%,https://demo.com/products/ITEM143/
440429395.17471486,page_view,mobile,Alamogordo,New Mexico,United States,google,cpc,,,,13/05/2025,14:54.2,male,25-34,products,Top 10%,https://demo.com/products/ITEM497/
440429395.17471486,page_view,mobile,Dickinson,North Dakota,United States,google,cpc,,,,13/05/2025,17:04.4,male,25-34,products,Top 10%,https://demo.com/products/ITEM498/
440429395.17471486,view_item,mobile,Dickinson,North Dakota,United States,google,cpc,,1,(not set),13/05/2025,17:04.5,female,55-64,products,31-40%,https://demo.com/products/ITEM113/
440429395.17471486,page_view,mobile,Dickinson,North Dakota,United States,google,cpc,,,,13/05/2025,17:05.5,female,55-64,products,41-50%,https://demo.com/products/ITEM499/
440429395.17471486,page_view,mobile,Dickinson,North Dakota,United States,google,cpc,,,,13/05/2025,18:30.8,male,35-44,products,Top 10%,https://demo.com/products/ITEM500/
440429395.17471486,view_item,mobile,Dickinson,North Dakota,United States,google,cpc,,1,(not set),13/05/2025,18:30.8,male,25-34,products,Top 10%,https://demo.com/products/ITEM141/
440429395.17471486,page_view,mobile,Dickinson,North Dakota,United States,google,cpc,,,,13/05/2025,18:33.5,male,45-54,products,11-20%,https://demo.com/products/ITEM377/
