user_pseudo_id,event_name,category,city,region,country,source,medium,purchase_revenue,total_item_quantity,transaction_id,eventDate,eventTimestamp,gender,Age,page_type,income_group,page_path,Date,Transaction_ID,Item_purchase_quantity,Item_revenue,ItemName,ItemBrand,ItemCategory,ItemID,full_timestamp,session_start,session_number
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1.0,(not set),2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM192/,,,0.0,0.0,None,None,None,None,,0,0
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM469/,,,0.0,0.0,None,None,None,None,,0,0
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,nan,2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM470/,,,0.0,0.0,None,None,None,None,,0,0
78973300.17471446,view_item,mobile,Yucaipa,California,United States,google,cpc,,1.0,(not set),2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM44/,,,0.0,0.0,None,None,None,None,,0,0
78973300.17471446,page_view,mobile,Yucaipa,California,United States,google,cpc,,,nan,2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM471/,,,0.0,0.0,None,None,None,None,,0,0
80807727.1747161,session_start,desktop,Ashburn,Virginia,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,homepage,21-30%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
80807727.1747161,page_view,desktop,Ashburn,Virginia,United States,(direct),(none),,,nan,2025-05-13,,male,35-44,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
89137417.17471336,session_start,mobile,State College,Pennsylvania,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
89137417.17471336,page_view,mobile,State College,Pennsylvania,United States,Facebook,PaidSocial,,,nan,2025-05-13,,female,55-64,homepage,21-30%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,session_start,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM488/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM489/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,female,55-64,products,31-40%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM490/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,add_to_cart,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,checkouts,21-30%,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlY0OEY4S1BYNjdISE01UU5UUDBRQUM4?auto_redirect=false&edge_redirect=true&locale=en&skip_shop_pay=true,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,products,31-40%,https://demo.com/products/ITEM491/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM492/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,add_to_cart,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,male,35-44,checkouts,11-20%,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlY0OEhXVDM0QVdINDFLWURFR0RQU0g3,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM493/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,add_to_cart,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,add_to_cart,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,add_to_cart,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM494/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,female,above 64,products,below 50%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,page_view,desktop,New York,New York,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM495/,,,0.0,0.0,None,None,None,None,,0,0
101915944.1747121,view_item,desktop,New York,New York,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM58/,,,0.0,0.0,None,None,None,None,,0,0
118381194.17471564,session_start,mobile,Livingston,Montana,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
118381194.17471564,page_view,mobile,Livingston,Montana,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,search,11-20%,https://demo.com/search/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,female,above 64,products,below 50%,https://demo.com/products/ITEM381/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,view_item,mobile,Yucaipa,California,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM75/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM382/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM383/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,view_item,mobile,Yucaipa,California,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM114/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM384/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM385/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,view_item,mobile,Yucaipa,California,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM168/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,products,31-40%,https://demo.com/products/ITEM386/,,,0.0,0.0,None,None,None,None,,0,0
119513712.1747119,page_view,mobile,Yucaipa,California,United States,(direct),(none),,,nan,2025-05-13,,male,25-34,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
124384972.17471255,session_start,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,collections,11-20%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
124384972.17471255,page_view,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,male,25-34,collections,Top 10%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
124384972.17471255,page_view,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,collections,21-30%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
127936070.17471442,session_start,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,collections,Top 10%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
127936070.17471442,page_view,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,female,above 64,collections,below 50%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
127936070.17471442,page_view,desktop,Santa Clara,California,United States,(direct),(none),,,nan,2025-05-13,,female,55-64,collections,21-30%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,session_start,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM435/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,page_view,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM436/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,view_item,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,1.0,(not set),2025-05-13,,male,35-44,products,11-20%,https://demo.com/products/ITEM7/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,session_start,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,35-44,products,11-20%,https://demo.com/products/ITEM437/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,page_view,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM438/,,,0.0,0.0,None,None,None,None,,0,0
137818361.1747148,view_item,mobile,East Los Angeles,California,United States,Facebook,PaidSocial,,1.0,(not set),2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM7/,,,0.0,0.0,None,None,None,None,,0,0
139265353.17471507,session_start,desktop,New York,New York,United States,google,organic,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM486/,,,0.0,0.0,None,None,None,None,,0,0
139265353.17471507,page_view,desktop,New York,New York,United States,google,organic,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM487/,,,0.0,0.0,None,None,None,None,,0,0
139265353.17471507,view_item,desktop,New York,New York,United States,google,organic,,1.0,(not set),2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM10/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,session_start,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,male,25-34,pages,Top 10%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,female,55-64,pages,31-40%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,male,25-34,collections,Top 10%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM379/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,view_item,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM21/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM380/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM381/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,view_item,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM5/,,,0.0,0.0,None,None,None,None,,0,0
139754045.17448878,page_view,desktop,Siesta Key,Florida,United States,Klaviyo,campaign,,,nan,2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM382/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,session_start,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,male,45-54,pages,11-20%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,male,18-24,pages,Top 10%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,female,55-64,collections,21-30%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM396/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,view_item,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,1.0,(not set),2025-05-13,,female,above 64,products,below 50%,https://demo.com/products/ITEM39/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM397/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,add_to_cart,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM39/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,male,18-24,collections,Top 10%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,female,55-64,collections,21-30%,https://demo.com/collections/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Pinehurst,North Carolina,United States,duckduckgo,organic,,,nan,2025-05-13,,male,45-54,checkouts,11-20%,https://demo.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSlYyUTgxNDgwSEUyTTQ2RTBaRFQxTjk5?auto_redirect=false&edge_redirect=true&locale=en-US&skip_shop_pay=true,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Barbourville,Kentucky,United States,duckduckgo,organic,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM398/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,view_item,mobile,Barbourville,Kentucky,United States,duckduckgo,organic,,1.0,(not set),2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM39/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Barbourville,Kentucky,United States,duckduckgo,organic,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM399/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,session_start,mobile,Vinings,Georgia,United States,duckduckgo,organic,,,nan,2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM400/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,page_view,mobile,Vinings,Georgia,United States,duckduckgo,organic,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM401/,,,0.0,0.0,None,None,None,None,,0,0
141973171.17470694,view_item,mobile,Vinings,Georgia,United States,duckduckgo,organic,,1.0,(not set),2025-05-13,,female,55-64,products,31-40%,https://demo.com/products/ITEM39/,,,0.0,0.0,None,None,None,None,,0,0
144234990.17471287,session_start,desktop,,,,,,,,nan,2025-05-13,,male,35-44,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
144234990.17471287,page_view,desktop,,,,,,,,nan,2025-05-13,,male,35-44,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
146219700.1747161,session_start,desktop,Los Angeles,California,United States,(direct),(none),,,nan,2025-05-13,,female,above 64,homepage,below 50%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
146219700.1747161,page_view,desktop,Los Angeles,California,United States,(direct),(none),,,nan,2025-05-13,,male,35-44,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
146219700.1747161,page_view,desktop,Los Angeles,California,United States,(direct),(none),,,nan,2025-05-13,,male,35-44,search,Top 10%,https://demo.com/search/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,session_start,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,35-44,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,35-44,pages,Top 10%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,35-44,products,11-20%,https://demo.com/products/ITEM484/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,view_item,mobile,New York,New York,United States,google,cpc,,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM44/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM485/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM486/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,view_item,mobile,New York,New York,United States,google,cpc,,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM192/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,female,55-64,products,31-40%,https://demo.com/products/ITEM487/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM488/,,,0.0,0.0,None,None,None,None,,0,0
151609621.17471585,view_item,mobile,New York,New York,United States,google,cpc,,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM192/,,,0.0,0.0,None,None,None,None,,0,0
154125269.17471457,session_start,desktop,Piscataway,New Jersey,United States,,,,,nan,2025-05-13,,female,above 64,homepage,below 50%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
154125269.17471457,page_view,desktop,Piscataway,New Jersey,United States,,,,,nan,2025-05-13,,female,55-64,homepage,41-50%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
156594266.1747129,session_start,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,35-44,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
156594266.1747129,page_view,mobile,New York,New York,United States,google,cpc,,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
159933413.17471573,session_start,desktop,Chicago,Illinois,United States,google,organic,,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
159933413.17471573,page_view,desktop,Chicago,Illinois,United States,google,organic,,,nan,2025-05-13,,female,55-64,homepage,41-50%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,session_start,mobile,Columbus,Indiana,United States,google,cpc,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM448/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,page_view,mobile,Columbus,Indiana,United States,google,cpc,,,nan,2025-05-13,,female,55-64,products,21-30%,https://demo.com/products/ITEM449/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,view_item,mobile,Columbus,Indiana,United States,google,cpc,,1.0,(not set),2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM44/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,page_view,mobile,Columbus,Indiana,United States,google,cpc,,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM450/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,page_view,mobile,Columbus,Indiana,United States,google,cpc,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM451/,,,0.0,0.0,None,None,None,None,,0,0
162561573.1747161,view_item,mobile,Columbus,Indiana,United States,google,cpc,,1.0,(not set),2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM44/,,,0.0,0.0,None,None,None,None,,0,0
163447513.1747156,session_start,mobile,Clewiston,Florida,United States,google,cpc,,,nan,2025-05-13,,male,45-54,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
163447513.1747156,page_view,mobile,Clewiston,Florida,United States,google,cpc,,,nan,2025-05-13,,male,18-24,homepage,Top 10%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
175905255.17462227,session_start,mobile,Dublin,County Dublin,Ireland,(direct),(none),,,nan,2025-05-13,,male,35-44,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
175905255.17462227,page_view,mobile,Dublin,County Dublin,Ireland,(direct),(none),,,nan,2025-05-13,,male,35-44,homepage,11-20%,https://demo.com/,,,0.0,0.0,None,None,None,None,,0,0
177011664.1747148,session_start,mobile,Atlanta,Georgia,United States,(direct),(none),,,nan,2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM456/,,,0.0,0.0,None,None,None,None,,0,0
177011664.1747148,page_view,mobile,Atlanta,Georgia,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM457/,,,0.0,0.0,None,None,None,None,,0,0
177011664.1747148,view_item,mobile,Atlanta,Georgia,United States,(direct),(none),,1.0,(not set),2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM62/,,,0.0,0.0,None,None,None,None,,0,0
177011664.1747148,page_view,mobile,Atlanta,Georgia,United States,(direct),(none),,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM458/,,,0.0,0.0,None,None,None,None,,0,0
178527357.17470953,view_item,mobile,Louisville,Kentucky,United States,google,organic,,1.0,(not set),2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM139/,,,0.0,0.0,None,None,None,None,,0,0
178527357.17470953,session_start,mobile,Louisville,Kentucky,United States,google,organic,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM407/,,,0.0,0.0,None,None,None,None,,0,0
178527357.17470953,page_view,mobile,Louisville,Kentucky,United States,google,organic,,,nan,2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM408/,,,0.0,0.0,None,None,None,None,,0,0
184779387.1747175,session_start,desktop,Greenwood Village,Colorado,United States,(direct),(none),,,nan,2025-05-13,,male,45-54,pages,11-20%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
193800868.17471552,session_start,mobile,Medford,Massachusetts,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,18-24,products,Top 10%,https://demo.com/products/ITEM391/,,,0.0,0.0,None,None,None,None,,0,0
193800868.17471552,page_view,mobile,Medford,Massachusetts,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM392/,,,0.0,0.0,None,None,None,None,,0,0
193800868.17471552,view_item,mobile,Medford,Massachusetts,United States,Facebook,PaidSocial,,1.0,(not set),2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM67/,,,0.0,0.0,None,None,None,None,,0,0
193800868.17471552,page_view,mobile,Medford,Massachusetts,United States,Facebook,PaidSocial,,,nan,2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM393/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,session_start,desktop,Atlanta,Georgia,United States,google,organic,,,nan,2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM427/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,page_view,desktop,Atlanta,Georgia,United States,google,organic,,,nan,2025-05-13,,male,35-44,products,11-20%,https://demo.com/products/ITEM428/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,view_item,desktop,Atlanta,Georgia,United States,google,organic,,1.0,(not set),2025-05-13,,female,55-64,products,41-50%,https://demo.com/products/ITEM55/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,page_view,desktop,Atlanta,Georgia,United States,google,organic,,,nan,2025-05-13,,male,35-44,products,Top 10%,https://demo.com/products/ITEM429/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,page_view,desktop,Lewisburg,West Virginia,United States,google,organic,,,nan,2025-05-13,,male,35-44,products,11-20%,https://demo.com/products/ITEM430/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,view_item,desktop,Lewisburg,West Virginia,United States,google,organic,,1.0,(not set),2025-05-13,,male,25-34,products,Top 10%,https://demo.com/products/ITEM55/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,page_view,desktop,Lewisburg,West Virginia,United States,google,organic,,,nan,2025-05-13,,male,45-54,products,11-20%,https://demo.com/products/ITEM431/,,,0.0,0.0,None,None,None,None,,0,0
197852401.1747144,page_view,desktop,Lewisburg,West Virginia,United States,google,organic,,,nan,2025-05-13,,female,above 64,pages,below 50%,https://demo.com/pages/,,,0.0,0.0,None,None,None,None,,0,0
